FI;GRP;RS;FI_ET;RS_ET;BOR;an;FI_EJ
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920000205;CTRE D'ACCUEIL THERAP.A TEMPS PARTIEL;STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920000221;CMP ENFANTS 92I07 (J.P. TIMBAUD);STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920000239;CMP ADULTES 92G18 (AMAURY DUVAL);STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920000254;CTRE D'ACCUEIL THERAP.A TEMPS PARTIEL;STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920000262;CMP ESPACE FAMILLE 92 92G14;STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920000270;CMP ADULTES 92G16 (PAVE BLANC);STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920000320;HOPITAL DE JOUR 92G15 BOULOGNE;STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920000338;CMP ADULTES 92G13 (CROISSANTS);STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920000353;CTRE D'ACCUEIL THERAP.A TEMPS PARTIEL;STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920000379;HJ LA PIERRE AUX MOINES CLAMART;STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920015989;ATELIERS 18;STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920021771;HAD 92G18  MONTROUGE;STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920023652;CMP ANTENNE DE CHAVILLE;STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920800737;CMP ADU-ENF 92G14 & 92I05 (PELLOUTIER);STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920801800;CENTRE DE LA PORTE TRIVAUX  92 G 17;STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920805033;APPARTEMENTS THERAPEUTIQUES;STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920810819;CMP ADULTES 92G18  (14 JUILLET);STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920810827;CMP BAGNEUX;STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920810835;CMP ADULTES 92G15 (GRANDE RUE);STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920810843;CMP ADULTES 92G15 (NATIONALE);STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920811882;CTRE ACTIVITE THERAP. (VENT DU LARGE);STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920811908;CENTRE D'ACCUEIL THERAPEUTIQUE;STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920814019;HOPITAL DE JOUR 92G13 ST CLOUD;STB;2013;940140049
920027711;14;GROUPE HOSPITALIER P.GUIRAUD CLAMART;920814027;POLYCLINIQUE COUTURIER 92G18;STB;2013;940140049
920100013;3;GROUPE HOSPITALIER HÔPITAUX UNIVERSITAIRES PARIS-ILE-DE-FRANCE OUEST;;;STB;2013;750712184
920100021;3;HOPITAL ANTOINE BECLERE (AP-HP);;;STB;2013;750712184
920100039;3;HOPITAL BEAUJON (AP-HP);;;STB;2013;750712184
920100047;3;HOPITAL LOUIS MOURIER (AP-HP);920027794;CATTP EQUIPE MOBILE;STB;2013;750712184
920100047;3;HOPITAL LOUIS MOURIER (AP-HP);920812930;CMP ADULTES 92G06 GUY DE MAUPASSANT;STB;2013;750712184
920100054;3;GROUPE HOSPITALIER HOPITAUX UNIVERSITAIRES PARIS-ILE-DE-FRANCE OUEST;;;STB;2013;750712184
920100062;3;HOPITAL CORENTIN CELTON (AP-HP);;;STB;2013;750712184
920140019;15;CLINIQUE MGEN;;;STB;2013;750005068
920140027;15;CLINIQUE DUPRE;;;STB;2013;750720575
920170024;15;CENTRE DENISE CROISSANT;;;STB;2013;940809452
920170081;15;ATELIER THERAP DE COLOMBES;920170016;HOPITAL DE JOUR D'ANTONY;STB;2013;750721391
920170081;15;ATELIER THERAP DE COLOMBES;920710951;CTRE PSYCHOTHERAPIQUE DE JOUR FONTENAY;STB;2013;750721391
920170081;15;ATELIER THERAP DE COLOMBES;920815123;H.J. L'ELAN RETROUVE  MALAKOFF;STB;2013;750721391
920170115;15;CENTRE DU PARC DE SAINT-CLOUD;;;STB;2013;920718053
920310026;15;CLIN. NEURO-PSY LES PERVENCHES;;;STB;2013;920001070
920310034;15;CLINIQUE DU CHATEAU DE GARCHES;;;STB;2013;920001088
920310059;15;CLINIQUE MEDICALE VILLE D'AVRAY;;;STB;2013;920001104
920690278;15;HOPITAL DE JOUR -LES LIERRES-;;;STB;2013;920718202
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920010089;HOPITAL DE JOUR LE PETIT HANS;STB;2013;780140059
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920010949;HJ ADO LE SUD EST;STB;2013;780140059
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920014529;CMP W.GRANOFF 92 I 03;STB;2013;780140059
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920014578;CMP;STB;2013;780140059
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920014628;CMP+CATTP;STB;2013;780140059
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920014669;CATTP;STB;2013;780140059
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920014719;CATTP;STB;2013;780140059
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920014768;CMP DE RUEIL;STB;2013;780140059
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920014818;CMP DE SAINT-CLOUD;STB;2013;780140059
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920027737;HOPITAL DE JOUR ST CLOUD SECTEUR 92I04;STB;2013;780140059
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920028214;CMP JANINE SIMON;STB;2013;780140059
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920718277;HOPITAL DE JOUR SURESNES;STB;2013;780140059
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920808920;HOPITAL DE JOUR -LE PARC-NANTERRE I03;STB;2013;780140059
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920812013;CMP ENFANTS 92I02 (J. PREVERT);STB;2013;780140059
920811635;14;CENTRE D'ACCUEIL ET DE SOINS (CAS);920812344;HOPITAL DE JOUR COURBEVOIE 92I02;STB;2013;780140059
930000286;4;GHI LE RAINCY-MONTFERMEIL;;;STB;2013;930021480
930000294;4;CTRE GERIATR. MOYEN SEJOUR -LES ORMES-;;;STB;2013;930021480
930000302;4;CTRE HOSP  INTERCOMM  ANDRE GREGOIRE;;;STB;2013;930110036
930000328;4;CH GENERAL DELAFONTAINE;;;STB;2013;930110051
930000336;4;CHI  ROBERT BALLANGER;930012299;CMP AULNAY NORD;STB;2013;930110069
930000336;4;CHI  ROBERT BALLANGER;930012349;CMP BARBUSSE 93 I 04;STB;2013;930110069
930000336;4;CHI  ROBERT BALLANGER;930012398;CMP CONRAD 93 I 04;STB;2013;930110069
930000336;4;CHI  ROBERT BALLANGER;930012448;APPARTEMENT THERAPEUTIQUE;STB;2013;930110069
930000336;4;CHI  ROBERT BALLANGER;930012489;APPARTEMENT THERAPEUTIQUE;STB;2013;930110069
930000336;4;CHI  ROBERT BALLANGER;930012539;APPARTEMENT THERAPEUTIQUE;STB;2013;930110069
930000336;4;CHI  ROBERT BALLANGER;930020029;CMP;STB;2013;930110069
930000336;4;CHI  ROBERT BALLANGER;930690334;CENTRE MEDICO-PSYCHOLOGIQUE 93-G07;STB;2013;930110069
930000336;4;CHI  ROBERT BALLANGER;930703673;CENTRE MEDICO-PSYCHOLOGIQUE;STB;2013;930110069
930000336;4;CHI  ROBERT BALLANGER;930800891;CENTRE MEDICO-PSYCHOLOGIQUE;STB;2013;930110069
930000336;4;CHI  ROBERT BALLANGER;930801006;CENTRE MEDICO-PSYCHOLOGIQUE;STB;2013;930110069
930000336;4;CHI  ROBERT BALLANGER;930801121;CENTRE MEDICO-PSYCHOLOGIQUE;STB;2013;930110069
930000336;4;CHI  ROBERT BALLANGER;930801154;CENTRE MEDICO-PSYCHOLOGIQUE;STB;2013;930110069
930000336;4;CHI  ROBERT BALLANGER;930811138;CTRE MEDICO-PSYCHOL.ENF.& ADOL.;STB;2013;930110069
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930000211;APPARTEMENT THERAPEUTIQUE CLICHY;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930001466;CENTRE MEDICO PSYCH.ALLIANCE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930002993;HOPITAL DE JOUR 93G13 BOBIGNY;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005178;CENTRE ACCUEIL THERAPEUTIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005228;CENTRE MUNICIPAL DE SANTE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005269;CENTRE ACCUEIL THERAPEUTIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005319;CENTRE MEDICO PSYCHOLOGIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005368;CENTRE ACCUEIL THERAPEUTIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005418;CENTRE ACCUEIL.48 H;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005459;CENTRE ACCUEIL THERAPEUTIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005509;CENTRE MEDICO PSYCHOLOGIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005558;CENTRE MEDICO PSYCHOLOGIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005608;CENTRE GALLIENI;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005699;CENTRE MEDICO PSYCHOLOGIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005749;CENTRE MEDICO PSYCHOLOGIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005798;CENTRE MEDICO PSYCHOLOGIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005848;CENTRE MEDICO PSYCHOLOGIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005889;CENTRE MEDICO PSYCHOLOGIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005939;CENTRE MEDICO PSYCHOLOGIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930005988;CENTRE MEDICO PSYCHOLOGIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930006028;UNITE PSYCHIATRIQUE DU BOIS DE BONDY;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930006069;UNITE D HOSPITALISATION;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930006119;HOPITAL DE JOUR 93G01;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930006168;HOPITAL DE JOUR 93G03 EPINAY;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930006218;HOPITAL DE JOUR 936G04 LA COURNEUVE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930006788;ANTENNE 15;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930006838;CENTRE D'ACCUEIL 48 HEURES;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930006879;CENTRE D'ACCUEIL THERAPEUTIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930008719;CATTP (CENTRE D'ACCUEIL THERAPEUTIQUE);STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930008818;UNITE HOSP CLOS BESNARD AUBERVILLIERS;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930010467;CENTRE MEDICO-PSY.;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930011259;HOPITAL DE JOUR 93G05 DRANCY;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930011309;HÔPITAL DE JOUR 93G10 MONTREUIL;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930018841;UNITE INFANTO JUV 92I03 MONTREUIL;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930019658;CENTRE MEDICO PSY ADO;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930019708;CENTRE MEDICO PSY;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930140041;CAC H JOUR  93G09-15-16;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930140058;CENTRE DU PONT BLANC AUBERVILLIERS;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930700380;CENTRE MEDICO-PSY;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930701321;CENTRE MEDICO-PSYCH.F.MERLIN;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930701867;CENTRE MEDICO-PSYCH.CHALONS;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930701982;CENTRE MEDICO-PSYCHO.R.ROLLAND;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930702188;CENTRE MEDICO-PSYCH.JOINEAU;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930702931;CENTRE MEDICO-PSY;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930703822;CENTRE MEDICO-PSYCH.E.PECHEUX;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930704754;CENTRE MEDICO-PSYCHOLOGIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930706296;CENTRE MEDICO-PSYCH.DURAND;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930706320;CENTRE MEDICO-PSYCH.CARNOT;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930706338;CENTRE MEDICO-PSYCH.UNION;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930706353;CENTRE MEDICO PSYCHO.LECLERC;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930706932;CENTRE DE SANTE SEMION GLUZMAN;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930707278;CENTRE MEDICO-PSYCHO.LEBAS;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930800925;CENTRE MÉDICO-PSYCHOLOGIQUE VERDUN;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930800958;CTRE MEDICO-PSYCH.REPUBLIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930800966;APPARTEMENT THERAPEUTIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930800974;CENTRE MEDICO PSYCH.G.ROULAUD;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930800982;CENTRE MEDICO-PSYCH.C.BERNARD;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930800990;CENTRE MEDICO PSYCH.DUMAS;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930801055;DISPENSAIRE D HYGIENE SOCIALE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930801063;HOPITAL DE JOUR 93G18;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930801071;CENTRE MEDICO-PSYCH.LEFEBVRE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930801089;HOPITAL DE JOUR 93G02 ST OUEN;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930801402;CENTRE MEDICO PSY.LUXEMBOURG;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930801410;CENTRE MEDICO PSYCHO.BLUM;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930801451;CENTRE MEDICO-PSYCH.LAMARTINE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930801469;CENTRE MEDICO PSYCH.ST-LOUIS;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930810007;CENTRE DE SANTE MENTALE 93G14 BONDY;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930811104;APPARTEMENT THERAPEUTIQUE GAGNY;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930812052;CENTRE MEDICO-PSYCH.A.RIMBAUD;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930812060;CENTRE HEMET;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930812078;CATTP;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930815543;CATTP VERDUN;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930815550;CTRE MEDICO PSYCHO.NEUBURGER;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930815568;APPARTEMENT THERAPEUTIQUE;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930815576;CENTRE MEDICO PSY;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930815584;UNITE ACCUEIL ACTIVITE THERAPEU;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930815592;CENTRE MEDICO-PSYCH.TAINTURIER;STB;2013;930140025
930000344;14;ETS PUBLIC DE SANTE DE VILLE-EVRARD;930815600;CENTRE MEDICO-PSYCHO.VEDRINES;STB;2013;930140025
930001433;14;CENTRE DE SANTE 93 I 01;930001441;CENTRE MEDICO PSYCHO.INFANTILE;STB;2013;930110051
930001433;14;CENTRE DE SANTE 93 I 01;930001458;CMP SAINT-OUEN;STB;2013;930110051
930001433;14;CENTRE DE SANTE 93 I 01;930012208;CATTP 93 I 01;STB;2013;930110051
930001433;14;CENTRE DE SANTE 93 I 01;930018585;CATTP ADOLESCENTS;STB;2013;930110051
930001433;14;CENTRE DE SANTE 93 I 01;930019609;CMP EPINAY SUR SEINE;STB;2013;930110051
930001433;14;CENTRE DE SANTE 93 I 01;930811112;CATTP;STB;2013;930110051
930004288;15;HOPITAL DE JOUR SALNEUVE;;;STB;2013;750720922
930020920;15;Clinique de l'Alliance;;;STB;2013;750043408
930100011;3;HOPITAL RENE MURET (AP-HP);;;STB;2013;750712184
930100037;3;HOPITAL AVICENNE (AP-HP);;;STB;2013;750712184
930100045;3;HOPITAL JEAN VERDIER (AP-HP);;;STB;2013;750712184
930310016;15;MAISON DE SANTE D'EPINAY;;;STB;2013;930022553
930703921;15;CMP.C.R.F. BAGNOLET;;;STB;2013;750721334
930706239;4;C.H.G ST DENIS (HOP . CASANOVA);;;STB;2013;930110051
930815501;4;LONG SEJOUR LA ROSERAIE MAISON BLANCHE;;;STB;2013;750034308
930817465;15;CENTRE JEAN MACE;;;STB;2013;930712716
940000573;4;CHI DE CRETEIL;940804594;C.M.PSY.INFANTO-JUVENILE-CHIC;STB;2013;940110018
940000573;4;CHI DE CRETEIL;940806540;CTRE ACC.THERAP.A TEMPS PARTIEL;STB;2013;940110018
940000573;4;CHI DE CRETEIL;940808140;C.M.PSY.INFANTO-JUVENILE - CHIC;STB;2013;940110018
940000599;4;C.H.I DE VILLENEUVE-ST-GEORGES;940002348;CENTRE DE JOUR CATTP;STB;2013;940110042
940000599;4;C.H.I DE VILLENEUVE-ST-GEORGES;940804727;C.M.PSY.ADULTES-C.H.I.VILLENEUVE;STB;2013;940110042
940000599;4;C.H.I DE VILLENEUVE-ST-GEORGES;940808082;HOPITAL DE JOUR-C.H.I VILLENEUVE;STB;2013;940110042
940000599;4;C.H.I DE VILLENEUVE-ST-GEORGES;940812670;PLACEMENT FAMILIAL DU CHI VILLENEUVE;STB;2013;940110042
940000607;14;CENTRE HOSP.FONDATION VALLEE;940000359;CTRE MEDICO-PSYCHOLOGIQUE 94I06;STB;2013;940140015
940000607;14;CENTRE HOSP.FONDATION VALLEE;940002546;CENTRE DE CRISE CHU BICETRE;STB;2013;940140015
940000607;14;CENTRE HOSP.FONDATION VALLEE;940002553;MAISON DES 13/17;STB;2013;940140015
940000607;14;CENTRE HOSP.FONDATION VALLEE;940002595;U.J.T.P GENTILLY;STB;2013;940140015
940000607;14;CENTRE HOSP.FONDATION VALLEE;940007438;CATTP STALINGRAD;STB;2013;940140015
940000607;14;CENTRE HOSP.FONDATION VALLEE;940009749;ANNEXE CMP VILLEJUIF (CAP);STB;2013;940140015
940000607;14;CENTRE HOSP.FONDATION VALLEE;940804669;C.M.P. INFANTO-JUVENILE;STB;2013;940140015
940000607;14;CENTRE HOSP.FONDATION VALLEE;940804685;C.M.P. INFANTO-JUVENILE;STB;2013;940140015
940000607;14;CENTRE HOSP.FONDATION VALLEE;940804719;CMP DE VILLEJUIF;STB;2013;940140015
940000615;4;CH LES MURETS;940002587;CTRE D'ACCUEIL THERAP.A TEMPS PARTIEL;STB;2013;940140023
940000615;4;CH LES MURETS;940007099;CATTP DE NOGENT 94G02;STB;2013;940140023
940000615;4;CH LES MURETS;940021041;CMP 94G01 FONTENAY;STB;2013;940140023
940000615;4;CH LES MURETS;940021058;ATELIER THERAPEUTIQUE ARC EN CIEL;STB;2013;940140023
940000615;4;CH LES MURETS;940021066;CATTP 94G03 - CH LES MURETS;STB;2013;940140023
940000615;4;CH LES MURETS;940021074;CATTP ESPACE H. ZEPHIR 94G04;STB;2013;940140023
940000615;4;CH LES MURETS;940021082;CMP LA VARENNE 94G05;STB;2013;940140023
940000615;4;CH LES MURETS;940021090;CATTP 94G05;STB;2013;940140023
940000615;4;CH LES MURETS;940140080;HOPITAL DE JOUR 94G04 VILLIERS;STB;2013;940140023
940000615;4;CH LES MURETS;940800709;FOYER DE POST CURE DE 2 SECT;STB;2013;940140023
940000615;4;CH LES MURETS;940800717;HOPITAL DE JOUR 94G01 FONTENAY;STB;2013;940140023
940000615;4;CH LES MURETS;940800758;HOPITAL DE JOUR 94G05;STB;2013;940140023
940000615;4;CH LES MURETS;940800774;HOPITAL DE JOUR 94G03 CHAMPIGNY;STB;2013;940140023
940000615;4;CH LES MURETS;940800782;HOPITAL DE JOUR 94G02 NOGENT;STB;2013;940140023
940000615;4;CH LES MURETS;940804404;CENTRE MEDICO-PSY.94 G 03;STB;2013;940140023
940000615;4;CH LES MURETS;940804420;CENTRE THERAPEUTIQUE FONTENAY;STB;2013;940140023
940000615;4;CH LES MURETS;940804446;C.M.P.ADULTES/ENFANTS JOINVILLE;STB;2013;940140023
940000615;4;CH LES MURETS;940804453;C.M.P.ADULTES PERREUX/M;STB;2013;940140023
940000615;4;CH LES MURETS;940804479;CMP 94G02 -NOGENT/MARNE;STB;2013;940140023
940000615;4;CH LES MURETS;940804511;CMP 94G04 VILLIERS;STB;2013;940140023
940000615;4;CH LES MURETS;940810880;CENTRE MEDICO-PSY.94-G01;STB;2013;940140023
940000631;14;CH PAUL GUIRAUD;940000110;CENTRE MEDICO-PSYCHOLOGIQUE 94G15;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940000383;CTRE D'ACCUEIL THERAP.A TEMPS PARTIEL;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940000391;CENTRE PABLO PICASSO;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940000409;CENTRE MEDICO-PSYCHOLOGIQUE 94G10;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940000433;CTRE D'ACCUEIL THERAP.A TEMPS PARTIEL;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940000458;CENTRE MEDICO-PSYCHOLOGIQUE 94G17;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940000482;CENTRE MEDICO-PSYCHOLOGIQUE 94G17;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940000532;CENTRE JAURES 94G10 CHTN;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940002157;CENTRE VERDUN 94G13;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940002561;CTRE D'ACCUEIL THERAP.A TEMPS PARTIEL;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940006299;CENTRE MEDICO-PSYCHOLOGIQUE;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940009798;CENTRE D'ACCUEIL THERAPEUT TPS PARTIEL;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940804610;CENTRE MEDICO-PSYCHOLOGIQUE 94G14;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940804743;CENTRE MEDICO-PSYCHOLOGIQUE 94G11;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940808538;S.M.P.R. DE FRESNES;STB;2013;940140049
940000631;14;CH PAUL GUIRAUD;940810914;HOPITAL DE JOUR 94G11 E.TOULOUSE;STB;2013;940140049
940016868;4;LES HOPITAUX DE SAINT-MAURICE;930013909;CCASA MONTREUIL;STB;2013;940016819
940016868;4;LES HOPITAUX DE SAINT-MAURICE;940002017;CMP INF-JUV DOHIS;STB;2013;940016819
940016868;4;LES HOPITAUX DE SAINT-MAURICE;940006729;CMP REPUBLIQUE;STB;2013;940016819
940016868;4;LES HOPITAUX DE SAINT-MAURICE;940006778;CMP ROUX;STB;2013;940016819
940016868;4;LES HOPITAUX DE SAINT-MAURICE;940006828;CMP JOYEUSE;STB;2013;940016819
