BOR;AN;FI;GRP;FI_EJ;REG;DEP;TSANT;STJ;STJR;CAT;CATR;ESPIC;MFT;CCR;VAGUE;NAT;SIR;RS;COMPRS;NUMVOI;TYPVOI;ADRVOIENOM;COMPDist;ADRBP;ADRCPOST;ADRLIBCOM;COMINSEE;NUMTEL;ARM
IDB;2013;860005743;24;860780048;54;86;54S0000005;11;1;292;PLU10;1;0;;0;0;26860002000344;UNITE P ENFANTS DISPHASIQUES (86I02);CENTRE DE LOISIRS;;LD;LA BRUNETTERIE;;;86800;SEVRES ANXAUMONT;86261;;
IDB;2013;860010404;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000260;EXTERNAT MEDICO-PSYCHO. DE L'ENFANT;;370;AV;JACQUES COEUR;;BP 587;86000;POITIERS;86194;;
IDB;2013;860010412;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000716;CTRE MEDICO-PSY. POUR ENFANTS ET ADOL.;;37;R;FAIDEAU;;;86300;CHAUVIGNY;86070;;
IDB;2013;860010420;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000526;CTRE MEDICO-PSY. POUR ENF. ET ADO.;;18;R;SALVADOR ALLENDE;;;86400;CIVRAY;86078;;
IDB;2013;860010446;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000534;CTRE MEDICO-PSY. POUR ENF. ET ADO.;;31;R;DE CHYPRE;;;86600;LUSIGNAN;86139;;
IDB;2013;860010453;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000542;CTRE MEDICO-PSY. POUR ENF. ET ADO.;;2;R;HENRI DUNANT;;BP 65;86500;MONTMORILLON;86165;;
IDB;2013;860010461;24;860780048;54;86;54S0000005;11;1;292;PLU10;1;0;;0;0;26860002000559;I. S. A. T. I. S. (TOXICOMANIE);;66;R;DE SLOVENIE;;;86000;POITIERS;86194;;
IDB;2013;860010487;24;860780048;54;86;54S0000005;11;1;444;PLU10;1;0;;0;0;26860002000724;PROG. REG. DE PREV. DU SUICIDE - PRS;;370;AV;JACQUES COEUR;;BP 587;86021;POITIERS CEDEX;86194;;
IDB;2013;860013077;02;;54;86;;15;;101;;1;0;;2;1;;CTRE HOSP. UNIVERSITAIRE DE POITIERS;;;;DE LA MILETRIE;;B. P. 577;86021;POITIERS CEDEX;86194;0549444444;
IDB;2013;860780048;02;;54;86;;11;;292;;1;0;;1;1;;CTRE HOSPITALIER HENRI LABORIT;;;;JACQUES COEUR;;B. P. 587;86021;POITIERS CEDEX;86194;0549445757;
IDB;2013;860780063;02;;54;86;;13;;355;;1;0;;1;1;;HOPITAL CAMILLE GUERIN;;;;DU DR LUC MONTAGNIER;;B. P. 669;86106;CHATELLERAULT CEDEX;86066;0549029090;
IDB;2013;860780071;02;;54;86;;13;;355;;1;0;;1;1;;CENTRE HOSPITALIER RENAUDOT;;;;DES VISITANDINES;;B. P. 101;86202;LOUDUN CEDEX;86137;0549980128;
IDB;2013;860780097;02;;54;86;;13;;355;;1;0;;1;1;;CENTRE HOSPITALIER MONTMORILLON;;;;HENRI DUNANT;;B. P. 65;86501;MONTMORILLON CEDEX;86165;0549838383;
IDB;2013;860780956;24;860780048;54;86;54S0000005;11;1;292;PLU10;1;0;;0;0;26860002000708;EXTERNAT MED-PSYCHO. ENFANT F. DOLTO;86I01;78;R;JEAN VILAR;;;86100;CHATELLERAULT;86066;;
IDB;2013;860782200;24;860780048;54;86;54S0000005;11;1;292;PLU10;1;0;;0;0;26860002000021;MAIS.MEDIC.SOC. PERS. AG. UNITE PUSSIN;STRUCTURE INTERSECTORIELLE;1;R;ANCIEN COUVENT;;;86340;NIEUIL L ESPOIR;86178;;
IDB;2013;860782374;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000229;CENTRE MEDICO-PSYCHO. ENFANTS ET ADO.;;42;AV;DE LEUZE;CENTRE MEDICO SOCIAL;;86200;LOUDUN;86137;;
IDB;2013;860782499;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000443;C.M.P.E.A. CTRE MED PSY ENF-ADO;;7;ALL;MARTIN LUTHER KING;;;86000;POITIERS;86194;;
IDB;2013;860782549;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000666;CENTRE MEDICO-PSYCHO. G. RUESTCH;;78;R;JEAN VILAR;;;86100;CHATELLERAULT;86066;;
IDB;2013;860782556;24;860780048;54;86;54S0000005;11;1;292;PLU10;1;0;;0;0;26860002000070;FOYER 3 LOGIS (86I01);;6;ALL;DE VERVOLIERE;ZAC DE BEAULIEU;;86000;POITIERS;86194;;
IDB;2013;860784594;24;860780048;54;86;54S0000005;11;1;292;PLU10;1;0;;0;0;26860002000658;HOPITAL DE JOUR G. RUESTCH (86G04);;78;R;JEAN VILAR;;;86100;CHATELLERAULT;86066;;
IDB;2013;860785716;24;860780048;54;86;54S0000005;11;1;415;PLU10;1;0;;0;0;26860002000757;SMPR - CH HENRI LABORIT;;;LD;CHAMPS DES GROLLES;CTRE PENITENT. POITIERS-VIVONN;;86370;VIVONNE;86293;;
IDB;2013;860785757;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000195;CENTRE MEDICO-PSYCHOLOGIQUE;;16;R;VICTOR HUGO;;;86170;NEUVILLE DE POITOU;86177;;
IDB;2013;860785765;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000237;CENTRE MEDICO-PSYCHOLOGIQUE;;18;R;SALVADOR ALLENDE;;;86400;CIVRAY;86078;;
IDB;2013;860785773;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000138;CENTRE MEDICO-PSYCHOLOGIQUE;;31;R;DE CHYPRE;;;86600;LUSIGNAN;86139;;
IDB;2013;860785823;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000161;CENTRE MEDICO-PSYCHOL. ADULTES;;1;R;DE L'ECHELLE;;;86160;GENCAY;86103;;
IDB;2013;860785831;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000146;CENTRE MEDICO-PSYCHOLOGIQUE;;8;R;HEMMOOR;;;86700;COUHE;86082;;
IDB;2013;860785849;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000203;CENTRE MEDICO-PSYCHOLOGIQUE;;37;R;FAIDEAU;;;86300;CHAUVIGNY;86070;;
IDB;2013;860785856;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000187;CENTRE MEDICO-PSYCHOLOGIQUE;;4;R;DES RECOLLETS;;;86500;MONTMORILLON;86165;;
IDB;2013;860786086;24;860780048;54;86;54S0000005;11;1;156;PLU10;1;0;;0;0;26860002000682;CENTRE MEDICO-PSYCHO. F. DOLTO;;78;R;JEAN VILAR;;;86100;CHATELLERAULT;86066;;
IDB;2013;860789882;24;860780048;54;86;54S0000005;11;1;292;PLU10;1;0;;0;0;26860002000468;HOPITAL DE JOUR (INTERSECT.);;8;R;DU MARTRAY;;;86200;LOUDUN;86137;;
IDB;2013;860791169;24;860780048;54;86;54S0000005;11;1;292;PLU10;1;0;;0;0;26860002000625;ACC. THERAP. JOUR P. ADO. MOSAIQUE;86I02;29;R;DU CLOS DE L'OIE;;;86000;POITIERS;86194;;
IDB;2013;870000015;02;;74;87;;13;;101;;1;0;;2;1;;C H U  DE  LIMOGES;;;;MARTIN LUTHER KING;;;87042;LIMOGES CEDEX 1;87085;0555055555;
IDB;2013;870000023;02;;74;87;;13;;355;;1;0;;1;1;;CENTRE HOSPITALIER DE ST-JUNIEN;;;;CHATEAUBRIAND;;BP 110;87205;ST JUNIEN CEDEX;87154;0555435000;
IDB;2013;870000031;02;;74;87;;13;;355;;1;0;;1;1;;CTRE HOSPITALIER J BOUTARD ST YRIEIX;;;;DU PRESIDENT PAUL MAGNAUD;;BP 51;87500;ST YRIEIX LA PERCHE;87187;0555757500;
IDB;2013;870000700;06;;74;87;;60;;899;;6;4;;1;1;;A L U R A D;;;;DU BUISSON;;;87000;LIMOGES;87085;0555431740;
IDB;2013;870002466;02;;74;87;;11;;292;;1;0;;1;1;;CENTRE HOSPITALIER ESQUIROL;;;;DU DOCTEUR MARCLAND;;;87025;LIMOGES CEDEX 1;87085;0555431010;
IDB;2013;870003019;24;870002466;74;87;74S0000001;11;1;292;PLU10;1;0;;0;0;26870850000353;CTRE AIDE PSY BEAUBREUIL;;;ALL;MARCEL PROUST;CENTRE MEDICO-SOCIAL;;87100;LIMOGES;87085;;
IDB;2013;870003506;24;870002466;74;87;74S0000001;11;1;292;PLU10;1;0;;0;0;26870850000379;CENTRE EVALUATION REHABILITATION;;15;R;DU DOCTEUR MARCLAND;;;87000;LIMOGES;87085;;
IDB;2013;870007002;24;870002466;74;87;74S0000001;11;1;292;PLU10;1;0;;0;0;26870850000080;UNITE HOSPITALISATION MERE-BEBE;;41;R;D'AUZETTE;;;87000;LIMOGES;87085;;
IDB;2013;870007010;24;870002466;74;87;74S0000001;11;1;425;PLU10;1;0;;0;0;26870850000247;CATTP CHARPENTIER;;25;R;CHARPENTIER;;;87000;LIMOGES;87085;;
IDB;2013;870007044;24;870002466;74;87;74S0000001;11;1;292;PLU10;1;0;;0;0;26870850000122;CENTRE MERE ET ENFANT;;11;R;DU GENERAL CEREZ;;;87000;LIMOGES;87085;;
IDB;2013;870008448;24;870002466;74;87;74S0000001;11;1;292;PLU10;1;0;;0;0;26870850000163;CTRE AIDE PSY SAINT-LEONARD;;;R;DANIEL LAMAZIERE;HOPITAL LOCAL;;87400;ST LEONARD DE NOBLAT;87161;;
IDB;2013;870008455;24;870002466;74;87;74S0000001;11;1;292;PLU10;1;0;;0;0;26870850000171;HOPITAL DE JOUR;;8;AV;GEORGE SAND;HOPITAL LOCAL;;87190;MAGNAC LAVAL;87089;;
IDB;2013;870013919;24;870002466;74;87;74S0000001;11;1;366;PLU10;1;0;;0;0;26870850000338;ATELIER ACTIVITES THERAPEUTIQUES;;45;R;DE BRANTOME;;;87000;LIMOGES;87085;;
IDB;2013;870014248;02;;74;87;;14;;106;;1;0;;1;1;;HL INTERCOMMUNAL MONTS ET BARRAGES;;;;CARNOT;;;87400;ST LEONARD DE NOBLAT;87161;0555564300;
IDB;2013;870014503;02;;74;87;;14;;106;;1;0;;2;1;;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;;;;CHARLES DE GAULLE;;;87300;BELLAC;87011;0555472020;
IDB;2013;870015518;24;870002466;74;87;74S0000001;11;1;292;PLU10;1;0;;0;0;26870850000387;CMP MARIE LAURENCIN;;5;R;LAVEYSSIERE;;;87200;ST JUNIEN;87154;;
IDB;2013;870015971;24;870002466;74;87;74S0000001;11;1;292;PLU10;1;0;;0;0;26870850000312;HOPITAL DE JOUR MOSAIQUES;;49;R;VICTORIEN SARDOU;;;87100;LIMOGES;87085;;
IDB;2013;870016607;24;870002466;74;87;74S0000001;11;1;292;PLU10;1;0;;0;0;26870850000445;HOPITAL DE JOUR SAINT YRIEIX;;;PL;DU 4 SEPTEMBRE;CENTRE HOSPITALIER J. BOUTARD;BP 51;87500;ST YRIEIX LA PERCHE;87187;;
IDB;2013;870016615;24;870002466;74;87;74S0000001;11;1;292;PLU10;1;0;;0;0;26870850000452;HOPITAL DE JOUR SAINT-JUNIEN;;;AV;DE PRECOIN;;;87205;ST JUNIEN CEDEX;87154;;
IDB;2013;870016649;24;870002466;74;87;74S0000001;11;1;156;PLU10;1;0;;0;0;26870850000460;C M P;;4;R;PAUL BERT;;;87500;ST YRIEIX LA PERCHE;87187;;
IDB;2013;870016656;24;870002466;74;87;74S0000001;11;1;292;PLU10;1;0;;0;0;26870850000478;CENTRE DU PATIENT AGE SAINTE CLAIRE;;12;AV;DE NAUGEAT;;;87000;LIMOGES;87085;;
IDB;2013;870017274;08;;74;87;;85;;698;;0;9;;1;1;;SELARL IMRO;;;;DU GENERAL CATROUX;;;87000;LIMOGES;87085;0555330505;
IDB;2013;870017316;24;870002466;74;87;74S0000001;11;1;292;PLU10;1;0;;0;0;26870850000528;HOPITAL DE JOUR JEAN DUSSARTE;;10;R;DU PETIT TOUR;;;87000;LIMOGES;87085;;
IDB;2013;870017324;24;870002466;74;87;74S0000001;11;1;292;PLU10;1;0;;0;0;26870850000510;HOPITAL DE JOUR JEAN JOUPPE;;10;R;DU PETIT TOUR;;;87000;LIMOGES;87085;;
IDB;2013;870017332;24;870002466;74;87;74S0000001;11;1;292;PLU10;1;0;;0;0;26870850000502;HOPITAL DE JOUR YVES RANTY;;10;R;DU PETIT TOUR;;;87000;LIMOGES;87085;;
IDB;2013;880001409;02;;41;88;;16;;426;;1;0;;1;1;;SIH MEDECINE PHYSIQUE ET READAPTATION;(SIREV);;;EUGÈNE LUTHERER;;;88190;GOLBEY;88209;;
IDB;2013;880003488;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400626;CMPPA/CATTP/HOP JR-MAIS SANTE ST JEAN;MAISON DE SANTE SAINT JEAN;31;AV;THIERS;;;88000;EPINAL;88160;;
IDB;2013;880005269;24;880780119;41;88;41S0000004;11;1;156;PLU10;1;0;;0;0;26880084400576;CMP POUR ADOLESCENTS EPINAL;;2;QU;SEROT;;;88002;EPINAL CEDEX;88160;;
IDB;2013;880006226;24;880780119;41;88;41S0000004;11;1;425;PLU10;1;0;;0;0;26880084400295;CATTP DE BRUYERES;;16;R;DE L'HOPITAL;;;88600;BRUYERES;88078;;
IDB;2013;880006242;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400642;CMP/CATTP/PLAC. FAMIL. THERAP. ENFANTS;;9;R;PAUL DOUMER;;;88000;EPINAL;88160;;
IDB;2013;880006267;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400329;HOP JOUR ENFANTS/CATTP ENF-SAINT-DIE;;16;R;DE L'ORIENT;;;88100;ST DIE DES VOSGES;88413;;
IDB;2013;880006283;24;880780119;41;88;41S0000004;11;1;425;PLU10;1;0;;0;0;26880084400626;CATTP POUR ADULTES D'EPINAL;;10;R;THIERS;;;88000;EPINAL;88160;;
IDB;2013;880006325;02;;41;88;;14;;106;;1;0;;1;1;;HOPITAL DU VAL DU MADON;;;;GERMINI;;;88500;MIRECOURT;88304;0329371233;
IDB;2013;880006374;24;880780119;41;88;41S0000004;11;1;412;PLU10;1;0;;0;0;26880084400634;APP THERAPEUTIQUES + PL DE NUIT EPINAL;;6;QU;DES BONS ENFANTS;;;88000;EPINAL;88160;;
IDB;2013;880006416;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400485;HOP. DE JOUR/CMP/CATTP ENFANTS VITTEL;;10;R;DE LUXEMBOURG;VILLA SAINT JACQUES;;88800;VITTEL;88516;;
IDB;2013;880006424;24;880780119;41;88;41S0000004;11;1;425;PLU10;1;0;;0;0;26880084400501;CATTP POUR ENFANTS DE NEUFCHATEAU;;7;R;JULES FERRY;;;88300;NEUFCHATEAU;88321;;
IDB;2013;880006440;24;880780119;41;88;41S0000004;11;1;425;PLU10;1;0;;0;0;26880084400436;CATTP POUR ENFANTS DE CHARMES;;14;R;MARCEL GOULETTE;;;88130;CHARMES;88090;;
IDB;2013;880007059;02;;41;88;;14;;355;;1;0;;1;1;;CHI EMILE DURKHEIM EPINAL;CHI E. DURKHEIM EPINAL;;;ROBERT SCHUMAN;;BP 590;88021;EPINAL CEDEX;88160;0329687000;
IDB;2013;880007299;02;;41;88;;14;;355;;1;0;;2;1;;CHI DE L' OUEST VOSGIEN;CHI DE L'OUEST VOSGIEN;;;DE LA DIVISION LECLERC;;BP  249;88307;NEUFCHATEAU CEDEX;88321;0329948000;
IDB;2013;880780069;02;;41;88;;13;;355;;1;0;;1;1;;CENTRE HOSPITALIER DE GERARDMER;;;;KELSCH;;BP 129;88407;GERARDMER CEDEX;88196;0329602960;
IDB;2013;880780077;02;;41;88;;13;;355;;1;0;;1;1;;CENTRE HOSPITALIER DE SAINT-DIE;;;;DU NOUVEL HOPITAL;;BP 246;88187;ST DIE DES VOSGES CEDEX;88413;0329528300;
IDB;2013;880780093;02;;41;88;;13;;355;;1;0;;1;1;;CENTRE HOSPITALIER DE REMIREMONT;;;;GEORGES LANG;;BP 161;88204;REMIREMONT CEDEX;88383;0329234141;
IDB;2013;880780119;02;;41;88;;11;;292;;1;0;;1;1;;CENTRE HOSPITALIER DE RAVENEL;;;;RENÉ PORTERAT;;BP 199;88507;MIRECOURT CEDEX;88304;0329370077;
IDB;2013;880780259;02;;41;88;;13;;106;;1;0;;1;1;;HOPITAL LOCAL DE BRUYERES;;;;DE L'HOPITAL;;;88600;BRUYERES;88078;0329527000;
IDB;2013;880780267;02;;41;88;;13;;106;;1;0;;1;1;;HOPITAL LOCAL DE CHATEL SUR MOSELLE;;;;DES VERGERS;;;88330;CHATEL SUR MOSELLE;88094;0329679038;
IDB;2013;880780291;02;;41;88;;13;;106;;1;0;;1;1;;HOPITAL LOCAL DE RAON L' ETAPE;;;;JACQUES MELLEZ;;;88110;RAON L ETAPE;88372;0329522952;
IDB;2013;880780309;02;;41;88;;13;;106;;1;0;;1;1;;HOPITAL LOCAL DE BUSSANG;;;;LUTENBACHER;;;88540;BUSSANG;88081;0329615040;
IDB;2013;880780325;02;;41;88;;13;;106;;1;0;;1;1;;HOPITAL LOCAL DE FRAIZE;;;;DE LA COSTELLE;;;88230;FRAIZE;88181;0329503035;
IDB;2013;880780333;02;;41;88;;13;;106;;1;0;;1;1;;HOPITAL LOCAL DE LAMARCHE;;;;DE BELLUNE;;;88320;LAMARCHE;88258;0329095028;
IDB;2013;880780341;02;;41;88;;13;;106;;1;0;;1;1;;HOPITAL LOCAL DE RAMBERVILLERS;;;;DU VOID REGNIER;;;88700;RAMBERVILLERS;88367;0329650466;
IDB;2013;880780358;02;;41;88;;14;;106;;1;0;;1;1;;HOPITAL LOCAL LE THILLOT;;;;CHARLES DE GAULLE;;BP 79;88162;LE THILLOT CEDEX;88468;0329250079;
IDB;2013;880780366;02;;41;88;;13;;106;;1;0;;1;1;;HOPITAL LOCAL DE SENONES;;;;RAYMOND POINCARE;;BP 9;88210;SENONES;88451;0329524444;
IDB;2013;880784012;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400097;CMP PA/CATTP PA/CMP ADULTES REMIREMONT;;43;BD;THIERS;;;88200;REMIREMONT;88383;;
IDB;2013;880784210;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400089;CMP/SERV PLACEMT FAMIL THERAP ADULTES;;18;R;DE LA PREFECTURE;;;88000;EPINAL;88160;;
IDB;2013;880784434;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400055;HOPITAL DE JOUR POUR ADULTES D'EPINAL;;21;R;THIERS;;;88000;EPINAL;88160;;
IDB;2013;880784442;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400030;HOP DE JOUR AD -LA ROCHE D'ARMA-;;11;CHE;DES GRANGES PUTON;;;88200;REMIREMONT;88383;;
IDB;2013;880784459;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400600;HOP. DE JOUR ADULTES/CATTP SAINT-DIE;LE PRE MARTIN;13;R;10EME BCP;;;88100;ST DIE DES VOSGES;88413;;
IDB;2013;880785134;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400113;HOPITAL DE JOUR POUR ENFANTS D'EPINAL;;8;R;PAUL ROSAYE;;;88000;EPINAL;88160;;
IDB;2013;880785290;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400121;HOP JOUR/CATTP/CMP ENFANTS REMIREMONT;;7;R;CAPITAINE FLAYELLE;;;88200;REMIREMONT;88383;;
IDB;2013;880785324;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400139;HOP.DE JOUR AD ET CMP AD -HEMERIOS-;;4;R;DU LIEUTENANT SEIDEL;;;88150;THAON LES VOSGES;88465;;
IDB;2013;880785423;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400147;HOP DE JOUR ADULTES A NEUFCHATEAU;;8;PL;CARRIERE;CENTRE ISABELLE ROMEE;;88300;NEUFCHATEAU;88321;;
IDB;2013;880785688;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400261;HOPITAL DE JOUR/CMP ADULTES DE VITTEL;;17;R;DE VOIVESELLES;;;88800;VITTEL;88516;;
IDB;2013;880785704;24;880780119;41;88;41S0000004;11;1;156;PLU10;1;0;;0;0;26880084400378;CMP POUR ADULTES DE NEUFCHATEAU;;51;AV;DU PRESIDENT KENNEDY;;;88300;NEUFCHATEAU;88321;;
IDB;2013;880785720;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400477;CMP ADULTES ET CMPPA DE SAINT DIE;;3;R;JACQUES DELILLE;;;88100;ST DIE DES VOSGES;88413;;
IDB;2013;880785738;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400238;CMP PR ENFANTS A SAINT-DIE;;9;R;RENE JACQUOT;;;88100;ST DIE DES VOSGES;88413;;
IDB;2013;880788401;24;880780119;41;88;41S0000004;11;1;292;PLU10;1;0;;0;0;26880084400618;HOP JOUR AD/CMP AD/CATTP ENF LA SOURCE;;1;AV;GRAILLET;;;88500;MIRECOURT;88304;;
IDB;2013;890000037;02;;26;89;;13;;355;;1;1;;1;1;;CH AUXERRE;;;;DE VERDUN;;BP 69;89011;AUXERRE CEDEX;89024;0386484848;
IDB;2013;890000052;02;;26;89;;11;;292;;1;0;;1;1;;CTRE HOSPITALIER SPECIALISE D'AUXERRE;;;;PIERRE SCHERRER;;;89011;AUXERRE CEDEX;89024;0386943800;
IDB;2013;890000409;02;;26;89;;13;;355;;1;0;;1;1;;CH AVALLON;;;;DE L'HÔPITAL;;BP 197;89206;AVALLON CEDEX;89025;0386346600;
IDB;2013;890000417;02;;26;89;;13;;355;;1;1;;1;1;;CH JOIGNY;;;;QUAI DE L'HOPITAL;;B.P. 229;89306;JOIGNY CEDEX;89206;0386923333;
IDB;2013;890000433;02;;26;89;;13;;355;;1;0;;1;1;;CH TONNERRE;;;;DES JUMERIAUX;;BP : 127;89700;TONNERRE;89418;0386543300;
IDB;2013;890000466;02;;26;89;;13;;106;;1;0;;1;1;;HL R BONNION  VILLENEUVE-SUR-YONNE;;;;CARNOT;;;89500;VILLENEUVE SUR YONNE;89464;0386871967;
IDB;2013;890001738;08;;26;89;;79;;699;;0;4;;1;1;;SCM DOCTEURS ALTWEG JANORAY ROCHER;;;;DE VERDUN;;;89000;AUXERRE;89024;0386180230;
IDB;2013;890001779;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;;UNITE D'HOSPI. PSYE ADULTES -HENRI EY-;;5;BD;MARECHAL FOCH;;;89100;SENS;89387;;
IDB;2013;890005598;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400244;CENTRE RENOIR CATTP ALZHEIMER;;10;R;RENOIR;;;89000;AUXERRE;89024;;
IDB;2013;890005689;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400251;CENTRE ACCUEIL ET SOINS ADOLESCENTS;;6;BD;DU 14 JUILLET;;;89100;SENS;89387;;
IDB;2013;890007792;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400137;CENTRE MEDICO-PSYCHOLOGIQUE BLÉNEAU;;;PL;DE LA MAIRIE;;;89220;BLENEAU;89046;;
IDB;2013;890007800;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400145;CENTRE MEDICO-PSYCHOLOGIQUE CHARNY;;45;;RUE LAMOTHE;;;89120;CHARNY;89086;;
IDB;2013;890007826;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400152;CENTRE ACCUEIL ET SOINS ADOLESCENTS;;7;AV;FOCH;;;89000;AUXERRE;89024;;
IDB;2013;890007834;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400160;HOPITAL DE JOUR;;21;AV;DENFERT ROCHEREAU;;;89000;AUXERRE;89024;;
IDB;2013;890007842;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400178;UNITE PSYCHIAT. DE JOUR LA ROSERAIE;;77;;RUE DU GENERAL DE GAULLE;;;89100;SENS;89387;;
IDB;2013;890008303;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400202;UNITE DE JOUR DE PEDO PSYCHIATRIE;;13;BD;MARECHAL FOCH;;;89100;SENS;89387;;
IDB;2013;890970569;02;;26;89;;13;;355;;1;0;;1;1;;CH SENS;;;;PIERRE DE COUBERTIN;;;89108;SENS CEDEX;89387;0386861837;
IDB;2013;890971005;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400012;PSYCHIATRIE INFANTO JUVENILE H. J.;CENTRE HOSPITALIER SPECIALISÉ;1;R;GIRARD DE CAILLEUX;;;89011;AUXERRE CEDEX;89024;;
IDB;2013;890971021;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400079;C.M.P. AVALLON;;2;R;LA FONTAINE NEUVE;;;89200;AVALLON;89025;;
IDB;2013;890971047;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400087;C.M.P. JOIGNY;;17;R;CHEVALIER D'ALBIZZI;MEDICO PSYCHOLOGIQUE;;89300;JOIGNY;89206;;
IDB;2013;890971054;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400061;C.M.P. SENS;;77;R;GENERAL DE GAULLE;MEDICO-PSYCHOLOGIQUE;;89100;SENS;89387;;
IDB;2013;890971062;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400103;C.M.P. TOUCY;;10;R;ARRAULT;MEDICO-PSYCHOLOGIQUE;;89130;TOUCY;89419;;
IDB;2013;890971070;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400095;C.M.P. TONNERRE;;;R;JUMERIAUX;MEDICO PSYCHOLOGIQUE;;89700;TONNERRE;89418;;
IDB;2013;890971591;24;890000052;26;89;26S0000004;11;1;292;PLU10;1;0;;0;0;26890002400111;C.M.P. ST FLORENTIN;;7;R;LANDRECIES;;;89600;ST FLORENTIN;89345;;
IDB;2013;890973365;24;890000052;26;89;26S0000004;11;1;156;PLU10;1;0;;0;0;26890002400129;C.M.P. AUXERRE;;37;BD;VAUBAN;;;89000;AUXERRE;89024;;
IDB;2013;900000365;02;;43;90;;14;;355;;1;0;;2;1;;CH BELFORT - MONTBELIARD;;;;DE MULHOUSE;;BP 499;90016;BELFORT CEDEX;90010;0384988000;
IDB;2013;900002478;35;700004096;43;90;43S0000001;60;3;292;PLU10;6;1;;0;0;40039525700514;HOPITAL DE JOUR  CATTP ADULTES BELFORT;;53;R;RENAUD DE BOURGOGNE;;;90000;BELFORT;90010;0384574530;
IDB;2013;900002569;35;700004096;43;90;43S0000001;60;3;292;PLU10;6;1;;0;0;40039525700522;CMP CATTP ENFANTS AHFC;;;AV;DES USINES;;;90000;BELFORT;90010;0384214704;
IDB;2013;900004698;02;;43;90;;11;;355;;1;0;;1;1;;CHSLD CHENOIS;;;;ALFRED ENGEL;LE CHENOIS;;90800;BAVILLIERS;90008;0384903900;
